name,brand,price,Processor Brand,Processor Name,Processor Generation,processor clock speed,Number of Cores,SSD,drive capacity,RAM,Dedicated Graphic Memory Capacity,screen size,Screen Resolution,weight,speakers,touchscreen,microphone,webcam
"ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GV301QH-K5062TS 2 in 1 Gaming Laptop  (13.4 inch, Off Black, 1.30 kg, With MS Office)",ASUS,129990,AMD,Ryzen 9 Octa Core,,3,8.0,true,1000.0,32,4 GB,13.4,9216000.0,1.30,True,True,True,True
"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop  (15.6 inch, Black, 1.7 kg)",Lenovo,65990,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5518 Thin and Light Laptop  (15.6 inch, Silver, 1.65 kg, With MS Office)",DELL,76499,Intel,Core i5,11th Gen,4.40,4.0,true,512.0,8,2 GB,15.6,2073600.0,1.65,True,True,True,True
"ASUS Intel EVO Zenbook Flip 13 OLED Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX363EA-HP502TS 2 in 1 Laptop  (13.3 inch, Pine Grey, 1.30 KG, With MS Office)",ASUS,79990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,13.3,2073600.0,1.30,True,True,True,True
"ASUS VivoBook 15 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-BR381T Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 kg)",ASUS,33990,Intel,Core i3,10th Gen,1.2,2.0,false,1000.0,4,,15.6,1049088.0,1.80,True,True,True,True
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LH-HN258T Gaming Laptop  (15.6 Inch, Black Plastic, 2.3 KG)",ASUS,59990,Intel,Core i5,10th Gen,2.5,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.3,True,True,True,True
"ASUS Vivobook Gaming Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) F571GT-BN913TS Gaming Laptop  (15.6 inch, Star Black, 2.14 Kg, With MS Office)",ASUS,54990,Intel,Core i5,9th Gen,2.4,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.14,True,True,True,True
"ASUS TUF Dash F15 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) FX516PM-HN156TS Gaming Laptop  (15.6 inch, Moonlight White, 2 KG, With MS Office)",ASUS,87490,Intel,Core i5,11th Gen,3.1,4.0,true,512.0,16,6 GB,15.6,2073600.0,2,True,True,True,False
"MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/144 Hz) GP65 Leopard 10SEK-830IN Gaming Laptop  (15.6 inch, Black&Silver, 2.33 kg)",MSI,132490,Intel,Core i7,10th Gen,2.6,,true,256.0,16,6 GB,15.6,2073600.0,2.33,True,True,True,True
"ASUS VivoBook 15 Ryzen 3 Dual Core - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ312TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 Kg, With MS Office)",ASUS,32990,AMD,Ryzen 3 Dual Core,,2.6,2.0,true,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
"HP 14s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DR2016TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 KG, With MS Office)",HP,58498,Intel,Core i5,11th Gen,4.2,4.0,true,512.0,8,,14,2073600.0,1.46,True,True,True,True
"acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) A515-56-5695 Thin and Light Laptop  (15.6 inch, Silver, 1.65 KG, With MS Office)",acer,54990,Intel,Core i5,11th Gen,,,true,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
"DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook  (15.6 inch, Softmint, 1.83 Kg, With MS Office)",DELL,39990,AMD,Ryzen 3 Dual Core,,2.3,2.0,false,1000.0,8,,15.6,2073600.0,1.83,True,True,True,True
"acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) AN515-44/ AN515-44-R9QA / AN515-44-R8VS Gaming Laptop  (15.6 inch, Obsidian Black, 2.3 kg)",acer,60990,AMD,Ryzen 5 Hexa Core,,3,6.0,true,256.0,8,4 GB,15.6,2073600.0,2.3,True,True,True,True
"DELL Vostro Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) vostro 3400/vostro 3401 Thin and Light Laptop  (14 inch, Accent Black, 1.58 kg, With MS Office)",DELL,40990,Intel,Core i3,11th Gen,1.7,2.0,false,1000.0,8,,14,2073600.0,1.58,True,True,True,True
"HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.46 KG, With MS Office)",HP,51900,AMD,Ryzen 5 Hexa Core,,4.0,6.0,true,512.0,8,,14,2073600.0,1.46,True,True,True,True
"DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Vostro 3400 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",DELL,55690,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,2 GB,14,2073600.0,1.58,True,True,True,True
"HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15s-DR3500TX Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",HP,60990,Intel,Core i5,11th Gen,4.20,4.0,true,512.0,8,2 GB,15.6,2073600.0,1.75,True,True,True,True
"acer Aspire 5 Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R9PX Thin and Light Laptop  (15.6 inch, Silver, 1.76 kg)",acer,57990,AMD,Ryzen 7 Octa Core,,,8.0,true,512.0,8,,15.6,2073600.0,1.76,True,True,True,True
"acer Aspire 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) A515-45-R0HB Thin and Light Laptop  (15.6 inch, Silver, 1.76 kg)",acer,49990,AMD,Ryzen 5 Hexa Core,,,6.0,true,512.0,8,,15.6,2073600.0,1.76,True,True,True,True
"acer Core i7 8th Gen - (8 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop  (14 inch, Black, 1.8 Kg)",acer,42990,Intel,Core i7,8th Gen,,,false,1000.0,8,,14,1049088.0,1.8,True,True,True,True
"ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX482EG-KA521TS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)",ASUS,114990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,16,2 GB,14,2073600.0,1.62,True,True,True,True
"HP 15s Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-eq0500AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 KG, With MS Office)",HP,53990,AMD,Ryzen 5 Quad Core,,2.1,4.0,true,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
"HP 14s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s- DQ2535TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 KG, With MS Office)",HP,63500,Intel,Core i5,11th Gen,4.2,4.0,true,512.0,8,,14,1049088.0,1.46,True,True,True,True
"ASUS ZenBook Duo 14 (2021) Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX482EA-KA501TS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)",ASUS,101990,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,14,2073600.0,1.62,True,True,True,True
"ASUS Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) KM513UA-BQ512TS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",ASUS,75100,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB303TS Thin and Light Laptop  (14 inch, Transparent Silver, 1.4 KG, With MS Office)",ASUS,46990,Intel,Core i3,11th Gen,3.0,2.0,true,512.0,8,,14,2073600.0,1.4,False,True,True,True
"ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) M515UA-EJ512TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 Kg, With MS Office)",ASUS,48999,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
"acer Predator Helios 300 Octa Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) PH315-53 Gaming Laptop  (15.6 inch, Black, 2.3 kg)",acer,99990,Intel,Octa Core i7,10th Gen,,,true,256.0,16,6 GB,15.6,2073600.0,2.3,True,True,True,True
"DELL Inspiron Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 kg, With MS Office)",DELL,43000,Intel,Core i3,10th Gen,1.2,2.0,false,1000.0,8,,15.6,2073600.0,1.83,True,True,True,True
"ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX363EA-HP501TS 2 in 1 Laptop  (13.3 inch, Pine Grey, 1.30 kg, With MS Office)",ASUS,79990,Intel,Core i5,11th Gen,4.20,4.0,true,512.0,8,,13.3,2073600.0,1.30,True,True,True,True
"Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) E15 Laptop  (15.6 inch, Black, 1.7 kg, With MS Office)",Lenovo,44990,Intel,Core i3,11th Gen,3.0,,true,256.0,4,,15.6,2073600.0,1.7,False,True,False,True
"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop  (15.6 inch, Black, 1.7 kg, With MS Office)",Lenovo,66490,Intel,Core i5,11th Gen,2.4,,true,512.0,8,,15.6,2073600.0,1.7,False,True,False,True
"Lenovo Yoga S7 Carbon Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 Carbon 13itl5 Thin and Light Laptop  (13.3 inch, Moon White, 0.996 kg, With MS Office)",Lenovo,122488,Intel,Core i7,11th Gen,2.80,4.0,true,1000.0,16,,13.3,2073600.0,0.996,True,True,True,True
"acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) AN515-45-R3TC Gaming Laptop  (15.6 inch, Black, 2.4 kg)",acer,94990,AMD,Ryzen 5 Hexa Core,,,6.0,true,256.0,16,6 GB,15.6,2073600.0,2.4,True,True,True,True
"DELL Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 14 3400 Laptop  (14 inch, Dune, With MS Office)",DELL,58990,Intel,Core i5,11th Gen,,,false,1000.0,8,,14,2073600.0,,False,True,False,False
"Lenovo Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 81VV008TIN Laptop  (14 inch, Platinum Grey, With MS Office)",Lenovo,58999,Intel,Core i5,10th Gen,,,true,256.0,8,,14,2073600.0,,False,True,False,False
"Lenovo Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10/8 GB Graphics/NVIDIA GeForce RTX 2080 super max-q) 81YU006HIN Gaming Laptop  (15.6 inch, Slate Grey, With MS Office)",Lenovo,265998,Intel,Core i9,10th Gen,,,true,1000.0,16,8 GB,15.6,2073600.0,,False,True,False,False
"HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15s-FQ2075TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 Kg, With MS Office)",HP,45900,Intel,Core i3,11th Gen,4.1,2.0,true,256.0,8,,15.6,2073600.0,1.69,True,True,True,True
"Lenovo Core i5 7th Gen - (4 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 520s Laptop  (14 inch, Gold, With MS Office)",Lenovo,55999,Intel,Core i5,7th Gen,,,false,1000.0,4,2 GB,14,2073600.0,,False,True,False,False
"Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop  (13.3 inch, Abyss Blue, 1.32 Kg, With MS Office)",Lenovo,79990,AMD,Ryzen 7 Octa Core,,2,8.0,true,512.0,16,,13.3,2073600.0,1.32,True,True,True,True
"Lenovo IdeaPad Flex 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",Lenovo,81990,Intel,Core i7,11th Gen,2.8,4.0,true,512.0,16,,14,2073600.0,1.5,True,True,True,True
"MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop  (14 inch, Carbon Grey, 1.3 kg)",MSI,56490,Intel,Core i5,10th Gen,1.6,4.0,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"HP 15s Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-dy3001TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.77 Kg, With MS Office)",HP,43690,Intel,Core i3,11th Gen,3.5,2.0,false,1000.0,8,,15.6,2073600.0,1.77,True,True,True,True
"HP 14s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s-dy2500TU Thin and Light Laptop  (14 inch, Jet Black, 1.46 kg, With MS Office)",HP,37990,Intel,Core i3,11th Gen,4.1,2.0,true,256.0,8,,14,2073600.0,1.46,True,True,True,True
"ASUS Ryzen 3 Dual Core 3250U - (4 GB/256 GB SSD/Windows 10 Home) M515DA-EJ312TSM515D Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 Kg, With MS Office)",ASUS,32490,AMD,Ryzen 3 Dual Core,,2.6,2.0,true,256.0,4,,15.6,2073600.0,1.80,False,True,True,True
"Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg, With MS Office)",Lenovo,82000,AMD,Ryzen 7 Octa Core,,2.9,8.0,true,512.0,8,4 GB,15.6,2073600.0,2.2,True,True,True,True
"ASUS TUF Gaming F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 Ti/144 Hz) FX506LU-HN075T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)",ASUS,82990,Intel,Core i5,10th Gen,2.5,4.0,true,512.0,16,6 GB,15.6,2073600.0,2.30,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 Kg, With MS Office)",HP,44800,Intel,Core i3,11th Gen,4.1,2.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"HP Pavilion Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-dv0084TX Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)",HP,74990,Intel,Core i5,11th Gen,4.2,4.0,true,512.0,16,2 GB,14,2073600.0,1.41,True,True,True,True
"HP Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 15s-FQ2071TU Thin and Light Laptop  (15.6 inch, Jet Black, 1.69 kg, With MS Office)",HP,61000,Intel,Core i5,11th Gen,4.2,4.0,true,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 Kg, With MS Office)",HP,48900,Intel,Core i3,11th Gen,4.1,2.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",HP,60390,Intel,Core i5,11th Gen,4.20,4.0,true,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
"Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14itl05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",Lenovo,57899,Intel,Core i3,11th Gen,1.2,2.0,true,512.0,8,,14,2073600.0,1.5,True,True,True,True
"Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",Lenovo,53990,Intel,Core i3,11th Gen,3.0,2.0,true,512.0,8,,14,2073600.0,1.5,True,True,True,False
"acer Aspire 7 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-42G Gaming Laptop  (15.6 inch, Black, 2.15 kg)",acer,54990,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,4 GB,15.6,2073600.0,2.15,True,True,True,True
"Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Ideapad Flex 5 14LT05 UA 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)",Lenovo,51990,Intel,Core i3,11th Gen,4.10,2.0,true,256.0,8,,14,2073600.0,1.5,True,True,True,True
"HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1037TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.61 kg, With MS Office)",HP,55490,Intel,Core i3,11th Gen,4.10,2.0,true,512.0,8,,14,2073600.0,1.61,True,True,True,True
"Lenovo Ideapad S 540 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 540-15IML Thin and Light Laptop  (15.6 inch, Mineral Grey, 1.8 kg, With MS Office)",Lenovo,60870,Intel,Core i5,10th Gen,1.6,4.0,true,256.0,8,2 GB,15.6,2073600.0,1.8,True,True,True,True
"lenovo Yoga 9 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop  (14 inch, Shadow Black, 1.44 kg, With MS Office)",lenovo,168998,Intel,Core i7,11th Gen,3,4.0,true,1000.0,16,,14,8294400.0,1.44,True,True,True,True
"HP 430 G8 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ProBook 430 G8 Business Laptop  (13.3 inch, Pike Silver)",HP,94000,Intel,Core i5,11th Gen,,,true,512.0,8,,13.3,1049088.0,,False,True,False,False
"DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop  (14.96 Inch, Black, With MS Office)",DELL,42090,Intel,Core i3,10th Gen,,,false,1000.0,8,,14.96,2138400.0,,False,True,False,False
"lenovo Yoga 7 Core i7 11th Gen Intel EVO - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop  (14 inch, Slate Grey, 1.43 kg, With MS Office)",lenovo,99990,Intel,Core i7,11th Gen,2.8,4.0,true,512.0,16,,14,2073600.0,1.43,True,True,True,True
"Lenovo Legion Y540 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) Y540-15IRH-PG0 Gaming Laptop  (15.6 inch, Raven Black, 2.3 kg)",Lenovo,64390,Intel,Core i5,9th Gen,2.4,4.0,true,256.0,8,4 GB,15.6,2073600.0,2.3,True,True,True,True
"DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop  (14 inch, Black, 1.58 kg, With MS Office)",DELL,51990,Intel,Core i5,11th Gen,4.20,4.0,false,1000.0,8,,14,2073600.0,1.58,True,True,True,True
"DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop  (15 inch, Accent Black, 1.83 kg, With MS Office)",DELL,39490,Intel,Core i3,10th Gen,1.2,2.0,true,256.0,4,,15,2073600.0,1.83,True,True,True,True
"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",DELL,37990,Intel,Core i3,10th Gen,1.2,2.0,true,256.0,8,,14,2073600.0,1.58,True,True,True,True
"Mi Notebook Horizon Edition 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) JYU4246IN Thin and Light Laptop  (14 inch, Grey, 1.35 kg)",Mi,59990,Intel,Core i7,10th Gen,1.8,4.0,true,512.0,8,2 GB,14,2073600.0,1.35,True,True,True,False
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/60 Hz) FX506LI-BQ057T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)",ASUS,63990,Intel,Core i5,10th Gen,2.5,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,True
"HP 15s Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 15s-du3060TX Thin and Light Laptop  (15.6 inch, Jet Black, 1.77 kg, With MS Office)",HP,54490,Intel,Core i5,11th Gen,4.20,4.0,false,1000.0,8,2 GB,15.6,2073600.0,1.77,True,True,True,True
"HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dw1036TU 2 in 1 Laptop  (14 inch, Natural Silver, 1.61 kg, With MS Office)",HP,53990,Intel,Core i3,11th Gen,4.10,2.0,true,256.0,8,,14,2073600.0,1.61,True,True,True,True
"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Black, 1.58 kg, With MS Office)",DELL,40990,Intel,Core i3,10th Gen,1.2,2.0,false,1000.0,8,,14,2073600.0,1.58,True,True,True,True
"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop  (15.6 inch, Natural Silver, 1.82 kg, With MS Office)",HP,41490,AMD,Ryzen 3 Dual Core,,2.6,2.0,true,256.0,8,,15.6,2073600.0,1.82,True,True,True,True
"ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ501T Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 kg)",ASUS,44990,Intel,Core i5,10th Gen,1,4.0,false,1000.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook 15 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,40090,Intel,Core i3,10th Gen,1.2,2.0,false,1000.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X515JA-EJ512TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,50990,Intel,Core i5,10th Gen,1,4.0,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook Flip 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) TP470EZ-EC033TS 2 in 1 Laptop  (14 inch, Transparent Silver, 1.50 kg, With MS Office)",ASUS,73990,Intel,Core i5,11th Gen,4.20,4.0,true,512.0,8,4 GB,14,2073600.0,1.50,True,True,True,True
"MSI Modern 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-426IN Laptop  (14 inch, Bluestone, 1.3 kg)",MSI,39990,Intel,Core i3,10th Gen,2.1,2.0,true,256.0,8,,14,2073600.0,1.3,True,True,True,True
"HP 15s Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-du3038TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.77 kg, With MS Office)",HP,44990,Intel,Core i3,11th Gen,4.10,2.0,false,1000.0,8,,15.6,2073600.0,1.77,True,True,True,True
"MSI Modern 14 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-424IN Laptop  (14 inch, Carbon Grey, 1.3 kg)",MSI,47490,Intel,Core i3,10th Gen,2.1,2.0,true,512.0,8,,14,2073600.0,1.3,True,True,True,True
"MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272IN Laptop  (15.6 inch, Ink Black, 1.79 kg)",MSI,154990,Intel,Core i7,11th Gen,4.80,4.0,true,1000.0,16,4 GB,15.6,2073600.0,1.79,True,True,True,True
"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) INSP 5406 2in1 2 in 1 Laptop  (14 inch, Titan Grey, 1.72 kg, With MS Office)",DELL,68290,Intel,Core i5,11th Gen,2.4,4.0,true,512.0,8,,14,2073600.0,1.72,True,True,True,True
"DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10 Home) Inspiron 5406 2 in 1 Laptop  (14 inch, Silver, 1.72 kg, With MS Office)",DELL,58800,Intel,Core i3,11th Gen,3,2.0,true,512.0,4,,14,2073600.0,1.72,True,True,True,True
"DELL XPS Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) XPS 9310 Thin and Light Laptop  (13.3 inch, Silver, 1.2 kg, With MS Office)",DELL,115990,Intel,Core i5,11th Gen,4.20,4.0,true,512.0,8,,13.3,2304000.0,1.2,True,True,True,True
"Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) 15ARH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)",Lenovo,62490,AMD,Ryzen 5 Hexa Core,,3,6.0,true,256.0,8,4 GB,15.6,2073600.0,2.2,True,True,True,True
